word,pos,neg
reform,1,0
authoritative,1,0
timely,1,0
rarely,0,1
unrelenting,0,1
sentiments,1,0
understandable,1,0
imminent,0,1
legitimacy,1,0
tenacity,1,0
affirmation,1,0
contribution,1,0
carnage,0,1
preferable,1,0
subside,0,1
reasonably,1,0
indescribable,1,0
grill,0,1
nevertheless,1,0
justify,1,0
pointless,0,1
trumpet,1,0
gems,1,0
recommendations,1,0
infested,0,1
tempting,1,0
berate,0,1
cow,0,1
thumb,0,1
floored,0,1
splitting,0,1
sloppy,0,1
notoriously,0,1
abound,1,0
survival,1,0
famous,1,0
illiterate,0,1
void,0,1
celebrity,1,0
artificial,0,1
brute,0,1
views,1,0
rumours,0,1
baseless,0,1
juvenile,0,1
court,1,0
prosper,1,0
astronomical,0,1
sentiment,1,0
primary,0,1
redemption,1,0
perseverance,1,0
cooperation,1,0
eternal,0,1
scum,0,1
skill,1,0
apprehensive,0,1
indefinite,0,1
prime,1,0
refreshing,1,0
steep,0,1
prudent,1,0
handy,1,0
obliged,1,0
wounds,0,1
ulterior,0,1
saint,1,0
vomit,0,1
darn,0,1
coherent,1,0
incoherent,0,1
profess,1,0
apt,1,0
compliant,1,0
protection,1,0
anyhow,1,0
clog,0,1
lure,0,1
aha,1,0
stuffed,0,1
snatch,0,1
cringe,0,1
prohibitive,0,1
bombardment,0,1
rapport,1,0
congestion,0,1
rave,1,0
addiction,0,1
notable,1,0
trial,0,1
savvy,1,0
usable,1,0
decrepit,0,1
outright,1,0
dogmatic,0,1
liberal,1,0
expression,0,1
repair,1,0
drain,0,1
slim,1,0
intentions,0,1
regard,1,0
asinine,0,1
vast,1,0
pest,0,1
immense,0,1
pan,0,1
dummy,0,1
lier,0,1
superstitious,0,1
streamlined,1,0
evidently,1,0
immediate,0,1
patiently,1,0
authentic,1,0
frozen,0,1
recommendation,1,0
stellar,1,0
plausible,1,0
compromise,1,0
yearn,1,0
mire,0,1
uphold,1,0
illusions,0,1
imperial,1,0
stars,1,0
wide,1,0
redeem,1,0
unusually,0,1
dependent,0,1
unbearable,0,1
angel,1,0
knock,0,1
chatter,0,1
rat,0,1
negate,0,1
balanced,1,0
expectation,0,1
mentality,1,0
congested,0,1
deluded,0,1
covert,0,1
erase,0,1
frank,1,0
firm,0,1
gaff,0,1
strictly,0,1
ignite,0,1
humble,1,0
skyrocketing,0,1
beg,0,1
undone,0,1
wee,0,1
preferences,1,0
rubbish,0,1
warped,0,1
guardian,1,0
fragile,0,1
delusion,0,1
democratic,1,0
thorough,1,0
lean,1,0
symptom,0,1
ploy,0,1
funded,0,1
polished,1,0
acknowledgement,1,0
toxic,0,1
blasphemy,0,1
appearance,0,1
jam,0,1
catchy,1,0
fathom,1,0
accordance,1,0
sticky,0,1
enormous,0,1
empowerment,1,0
impetus,1,0
advisable,1,0
frankly,1,0
autonomous,1,0
arbitrary,0,1
touchy,0,1
disable,0,1
chit,0,1
dodge,1,0
proportionate,0,1
sharp,0,1
friggin,0,1
addict,0,1
vouch,1,0
unlucky,0,1
bloom,1,0
fitting,1,0
fictional,0,1
cartoon,0,1
rapid,1,0
redundancy,0,1
shoddy,0,1
annoyingly,0,1
pedantic,0,1
rocky,0,1
notion,0,1
verifiable,1,0
authoritarian,0,1
ultimatum,0,1
accessible,1,0
preach,1,0
continuous,0,1
drowning,0,1
stir,0,1
primarily,0,1
inclined,1,0
intent,0,1
dwindle,0,1
inevitably,0,1
evenly,1,0
capitulate,0,1
appropriate,1,0
paralyzed,0,1
insidious,0,1
reflecting,1,0
headaches,0,1
wholeheartedly,1,0
credence,1,0
daunting,0,1
realistically,1,0
abyss,0,1
insights,1,0
extensively,1,0
precedent,1,0
swore,0,1
suit,1,0
celebration,1,0
lax,0,1
imply,1,0
moral,1,0
comical,0,1
judgment,0,1
firmly,0,1
nap,0,1
dismissive,0,1
ripe,1,0
accountable,0,1
wrath,0,1
patriot,1,0
reactions,0,1
stiff,0,1
premium,1,0
byzantine,0,1
bait,0,1
validity,1,0
fashionable,1,0
giants,0,1
grudgingly,0,1
inclusive,1,0
outlook,0,1
prompt,1,0
intuitive,1,0
endearing,1,0
appeal,1,0
appealing,1,0
almighty,1,0
extortion,0,1
uneven,0,1
implication,0,1
dramatically,1,0
speedy,1,0
downer,0,1
diligence,1,0
wound,0,1
fancy,1,0
priceless,1,0
plot,0,1
twist,0,1
sheer,0,1
slaves,0,1
frown,0,1
cozy,1,0
capability,1,0
remedy,1,0
reputable,1,0
syndrome,0,1
offset,1,0
stunted,0,1
resilient,1,0
succumb,0,1
precision,1,0
touches,1,0
fundamental,1,0
surge,1,0
discern,1,0
tribute,1,0
wary,0,1
hypnotize,0,1
degeneration,0,1
malevolence,0,1
mastery,1,0
subjugate,0,1
enlightenment,1,0
rivalry,0,1
oversight,0,1
sketchy,0,1
precaution,1,0
sweeping,1,0
admittedly,1,0
assess,1,0
skittish,0,1
chum,1,0
choppy,0,1
sympathize,0,1
animated,1,0
imaginary,0,1
hubris,0,1
nemesis,0,1
astronomically,1,0
smack,0,1
definitive,1,0
boast,0,1
amplify,0,1
shrug,0,1
inertia,0,1
everlasting,1,0
repay,1,0
tale,0,1
buckle,0,1
resourceful,1,0
turbulent,0,1
illuminate,1,0
cave,0,1
illusion,0,1
hideously,0,1
inexplicable,0,1
shadow,0,1
strangest,0,1
exceedingly,1,0
nuance,0,1
boil,0,1
grit,1,0
differ,0,1
twisted,0,1
strict,0,1
sanity,1,0
waning,0,1
revert,0,1
blackmail,0,1
insinuating,0,1
urge,1,0
facilitate,1,0
rack,0,1
shabby,0,1
outsmart,1,0
liable,1,0
nightmare,0,1
seamless,1,0
warp,0,1
fiction,0,1
unequivocally,1,0
ego,0,1
motley,0,1
prohibitively,0,1
cutthroat,0,1
fairness,1,0
stance,1,0
mar,0,1
extort,0,1
beggar,0,1
sham,0,1
lecture,0,1
reliability,1,0
anarchy,0,1
thrive,1,0
unimaginable,0,1
reclaim,1,0
conveniently,1,0
ape,0,1
spook,0,1
vocal,0,1
fanatics,0,1
evaluate,1,0
increasingly,0,1
narrow,0,1
suitable,1,0
haven,1,0
sneak,0,1
gaga,0,1
pale,0,1
altogether,1,0
modern,1,0
explicitly,1,0
friction,0,1
lucid,1,0
realization,0,1
biases,0,1
fib,0,1
certified,0,1
notably,1,0
madman,0,1
delusional,0,1
economical,1,0
sober,0,1
demon,0,1
masters,1,0
repent,1,0
responsibly,1,0
tendency,0,1
memories,0,1
explicit,1,0
foremost,1,0
sovereignty,0,1
unrestricted,1,0
conquer,1,0
grail,1,0
reputed,0,1
unleash,0,1
undo,0,1
heal,1,0
eschew,0,1
viable,1,0
revealing,1,0
curses,0,1
credible,1,0
modest,1,0
rollercoaster,0,1
judgement,0,1
chaff,0,1
righteous,1,0
fundamentally,1,0
precautions,1,0
originality,1,0
rightfully,1,0
ponder,0,1
ambiguous,0,1
loopholes,0,1
eligible,1,0
regression,0,1
clearer,1,0
analytical,0,1
tamper,0,1
nefarious,0,1
systematic,0,1
retract,0,1
yawn,0,1
valiant,1,0
suppress,0,1
reaffirm,1,0
radical,0,1
vanish,0,1
factual,0,1
articulate,1,0
immensely,1,0
corrective,1,0
glimmer,1,0
crippling,0,1
tolerable,1,0
captivating,1,0
unfamiliar,0,1
excuses,0,1
fumble,0,1
luxury,1,0
vulgar,0,1
airs,0,1
humbling,0,1
largely,0,1
pittance,0,1
bum,0,1
considerable,1,0
downfall,0,1
obscurity,0,1
prowess,1,0
shred,0,1
abide,1,0
unusual,0,1
objective,1,0
indulge,0,1
ought,1,0
dissuasive,0,1
catalyst,1,0
condescend,0,1
astute,1,0
pedestrian,0,1
fever,0,1
revelation,1,0
overzealous,0,1
unity,1,0
fudge,0,1
fracture,0,1
ruthless,0,1
legitimately,1,0
overpower,0,1
clout,1,0
torrent,0,1
compulsory,0,1
deadly,0,1
ruffle,0,1
demystify,1,0
attentive,1,0
sweeten,1,0
envision,1,0
absurdity,0,1
irrelevance,0,1
prohibit,0,1
refined,1,0
clash,0,1
thwart,0,1
extensive,0,1
conscience,1,0
entrance,1,0
limitless,1,0
disrespectful,0,1
vie,0,1
biting,0,1
civilization,1,0
awfully,0,1
appreciable,1,0
err,0,1
relish,1,0
incite,0,1
brittle,0,1
siege,0,1
awe,1,0
puzzle,0,1
stew,0,1
sting,0,1
invaluable,1,0
colossal,1,0
meek,1,0
miraculously,1,0
hypocrisy,0,1
maneuver,0,1
expound,0,1
subtle,1,0
bunk,0,1
hollow,0,1
concur,1,0
sneakily,0,1
phony,0,1
esteem,1,0
admission,1,0
vent,0,1
profanity,0,1
homage,1,0
outwit,1,0
tarnish,0,1
stranger,0,1
temperate,1,0
goof,0,1
lighten,1,0
expansive,1,0
thriving,1,0
explosive,0,1
moderation,1,0
wry,1,0
pinch,0,1
fascism,0,1
revolt,0,1
ghastly,0,1
bleak,0,1
slaughtered,0,1
misfortune,0,1
forsaken,0,1
wretched,0,1
anarchist,0,1
feat,1,0
fret,0,1
fallacy,0,1
hallucination,0,1
rightful,1,0
extraordinary,1,0
refine,1,0
vintage,1,0
backbone,1,0
blunder,0,1
bumpy,0,1
repulsive,0,1
leech,0,1
surging,1,0
functional,1,0
crave,1,0
devious,0,1
persuasive,1,0
literate,1,0
eyebrows,0,1
blatantly,0,1
junky,0,1
stunt,0,1
sanction,1,0
rogue,0,1
aptitude,1,0
striking,1,0
reiterate,0,1
stirring,1,0
ragged,0,1
uninformed,0,1
alleviate,1,0
inflammatory,0,1
civility,1,0
civil,1,0
impulsive,0,1
eliminate,0,1
awesomely,1,0
overdo,0,1
unencumbered,1,0
emotion,0,1
sag,0,1
obey,1,0
limp,0,1
paradoxical,0,1
debacle,0,1
cursory,0,1
malevolent,0,1
pivotal,1,0
enticing,1,0
entrapment,0,1
baffle,0,1
rightly,1,0
needful,1,0
confounding,0,1
unprepared,0,1
insist,1,0
shield,1,0
lessen,0,1
refuge,1,0
indisputable,1,0
endure,1,0
entice,1,0
intimate,1,0
uplift,1,0
sour,0,1
condescending,0,1
seemingly,0,1
ingenious,1,0
foresight,1,0
stereotypical,0,1
forsee,1,0
olympic,0,1
unfinished,0,1
feasible,1,0
noticeable,1,0
simplistic,0,1
believable,1,0
rampage,0,1
simmer,0,1
blindness,0,1
unwise,0,1
inactive,0,1
infer,1,0
uprising,0,1
blossom,1,0
undefined,0,1
manipulators,0,1
distinguish,1,0
bolster,1,0
mania,0,1
foul,0,1
pandemonium,0,1
sorely,0,1
infamous,0,1
plainly,1,0
perish,0,1
idiocy,0,1
showdown,0,1
discriminating,1,0
patronize,0,1
abrasive,0,1
cooperative,1,0
leer,0,1
slug,0,1
complement,1,0
shortcomings,0,1
crooked,0,1
suppression,0,1
commonsense,1,0
sloth,0,1
division,0,1
assessment,0,1
prolific,1,0
opponent,0,1
cartoonish,0,1
salvation,1,0
dreamland,1,0
surrender,0,1
untrustworthy,0,1
uncommonly,1,0
outdo,1,0
adamantly,0,1
slime,0,1
justification,1,0
cripple,0,1
reestablish,1,0
gloss,0,1
fruitful,1,0
wrought,0,1
irretrievable,0,1
filth,0,1
condolences,0,1
flirt,0,1
comeback,1,0
divisive,0,1
massacre,0,1
competence,1,0
bestial,0,1
wrestle,0,1
reservations,0,1
drab,0,1
dusty,0,1
ordeal,0,1
protective,1,0
venomous,0,1
tickle,1,0
bloated,0,1
leaky,0,1
dubiously,0,1
revulsion,0,1
glaring,0,1
superficial,0,1
illuminati,1,0
undoubtedly,1,0
jest,1,0
welfare,0,1
fateful,0,1
poise,1,0
flak,0,1
voluntarily,1,0
extraordinarily,1,0
barbaric,0,1
implausible,0,1
blasted,0,1
miracles,1,0
indoctrination,0,1
daydreamer,1,0
rival,0,1
refinement,1,0
amazingly,1,0
confounded,0,1
gripe,0,1
pry,0,1
stumble,0,1
attitudes,0,1
readily,0,1
kaput,0,1
marginal,0,1
polution,0,1
equitable,1,0
likable,1,0
digress,0,1
object,0,1
shun,0,1
fuss,0,1
apostle,1,0
barbarian,0,1
sleazy,0,1
snare,0,1
gall,0,1
individuality,1,0
adaptability,1,0
minister,1,0
apparent,0,1
demeaning,0,1
dawn,1,0
inconceivable,0,1
injustices,0,1
shatter,0,1
stood,1,0
vilify,0,1
trendy,1,0
crafty,0,1
brainwash,0,1
exterminate,0,1
debatable,0,1
incomprehensible,0,1
workable,1,0
qualified,1,0
discriminate,0,1
pillar,1,0
horde,0,1
fanatic,0,1
scourge,0,1
contemplate,1,0
rationality,1,0
faint,0,1
console,1,0
demonic,0,1
colorful,1,0
idol,1,0
humane,1,0
steadfastness,1,0
slack,0,1
illustrious,1,0
hasty,0,1
divergent,0,1
bane,0,1
seedy,0,1
advocacy,1,0
purify,1,0
asylum,1,0
cooperate,1,0
mild,1,0
dissonance,0,1
poetic,1,0
untrue,0,1
delusions,0,1
taunting,0,1
adamant,0,1
consequently,0,1
lush,1,0
sane,1,0
withheld,0,1
feign,0,1
valor,1,0
floundering,0,1
disrespecting,0,1
renowned,1,0
marginally,0,1
awesomeness,1,0
effortless,1,0
babble,0,1
tire,0,1
incessant,0,1
conjecture,1,0
flabbergasted,0,1
attainable,1,0
loot,0,1
elimination,0,1
disease,0,1
realist,1,0
caustic,0,1
maverick,0,1
enchant,1,0
proclaim,0,1
allowable,1,0
progressive,1,0
butcher,0,1
deaf,0,1
mentor,1,0
strangle,0,1
reprove,0,1
rebuke,0,1
exhort,0,1
mystery,0,1
crackdown,0,1
flagging,0,1
objectively,1,0
evaluation,1,0
edgy,0,1
deserving,1,0
tedious,0,1
inference,0,1
yelp,0,1
disingenuous,0,1
procrastination,0,1
indiscriminately,0,1
sleek,1,0
incomparable,0,1
wince,0,1
tact,1,0
dreamy,1,0
uncivil,0,1
judgements,0,1
luxurious,1,0
orphan,0,1
lark,1,0
shelter,1,0
liberation,1,0
slump,0,1
rail,0,1
flourish,1,0
sensibly,1,0
mortified,0,1
accord,1,0
formidable,0,1
instrumental,1,0
dictator,0,1
strenuous,0,1
despicable,0,1
rectify,1,0
tint,1,0
fickle,0,1
persevere,1,0
spiritual,1,0
malcontent,0,1
stifle,0,1
moot,0,1
gibberish,0,1
tyrant,0,1
unscathed,1,0
informational,1,0
improbable,0,1
rhetorical,0,1
forged,0,1
persuade,1,0
unruly,0,1
grudge,0,1
uniformly,1,0
outstandingly,1,0
conceivable,1,0
untrained,1,0
impeach,0,1
apocalypse,0,1
dunce,0,1
tidy,1,0
backward,0,1
conscientious,1,0
grudges,0,1
swiftness,1,0
fertile,1,0
fabulously,1,0
confer,1,0
reasoned,1,0
dungeon,0,1
autocratic,0,1
entangle,0,1
implode,0,1
intolerant,0,1
bonkers,0,1
restoration,1,0
evident,1,0
modesty,1,0
dislocated,0,1
tyrannical,0,1
stuffy,0,1
audacity,0,1
powerfully,1,0
sacred,1,0
improbably,0,1
insufferable,0,1
rattle,0,1
nimble,1,0
abysmal,0,1
portable,1,0
parody,0,1
alluring,1,0
premeditated,0,1
altruistic,1,0
competency,1,0
prodigy,1,0
broad,1,0
uneventful,0,1
gritty,0,1
vindictive,0,1
scummy,0,1
deplorable,0,1
stark,0,1
inept,0,1
promptly,1,0
nascent,0,1
picky,0,1
skilled,1,0
cherub,1,0
untested,0,1
defy,0,1
gumption,1,0
relations,0,1
engulf,0,1
enormously,0,1
humankind,1,0
exceeding,1,0
hoard,0,1
scenic,1,0
charisma,0,1
paltry,0,1
groundbreaking,1,0
outsider,0,1
topple,0,1
utmost,1,0
meager,0,1
itch,0,1
galore,1,0
manageable,1,0
oppressors,0,1
implicit,0,1
parasite,0,1
recoil,0,1
coping,0,1
shallow,0,1
commotion,0,1
scar,0,1
incredulous,0,1
overworked,0,1
shortsighted,0,1
sage,1,0
respite,1,0
decency,1,0
unconstitutional,0,1
benefactor,1,0
sympathies,0,1
remarkably,1,0
stupendous,1,0
loophole,0,1
opinionated,0,1
goad,0,1
plague,0,1
combative,0,1
overblown,0,1
relentlessly,0,1
ejaculate,0,1
glow,1,0
compromises,0,1
momentous,1,0
nonexistent,0,1
berserk,0,1
captive,0,1
actuality,1,0
averse,0,1
mudslinging,0,1
expressions,0,1
cordial,1,0
disservice,0,1
reflective,1,0
ghetto,0,1
haughty,0,1
dragons,0,1
outstrip,1,0
tradition,1,0
groove,1,0
leery,0,1
abomination,0,1
lofty,1,0
outspoken,0,1
famed,1,0
unnerving,0,1
orderly,1,0
flashy,0,1
tentative,0,1
tentatively,0,1
remark,1,0
rampant,0,1
defiantly,0,1
concerted,0,1
stigma,0,1
cogent,1,0
fanatical,0,1
irrefutable,1,0
puppets,0,1
blinding,0,1
inequality,0,1
smelling,0,1
herald,1,0
fidelity,1,0
nix,0,1
majestic,1,0
concrete,1,0
restraint,1,0
underdog,0,1
outbreak,0,1
afflict,0,1
lethal,0,1
mindlessly,0,1
brat,0,1
indulgent,1,0
bland,0,1
squash,0,1
sustainability,1,0
protector,1,0
chant,0,1
motive,0,1
striving,1,0
bombard,0,1
bogus,0,1
spacious,1,0
empathy,0,1
discrimination,0,1
brotherly,1,0
vivid,1,0
noteworthy,1,0
queer,0,1
outcast,0,1
scarred,0,1
principled,1,0
bombastic,0,1
spade,0,1
distinct,1,0
intolerance,0,1
amicable,1,0
tyranny,0,1
antiquated,0,1
prophesy,0,1
resounding,1,0
indebted,1,0
hypocrite,0,1
glean,1,0
boiling,0,1
desolation,0,1
elevated,1,0
throttle,0,1
coarse,0,1
hypocrites,0,1
pinnacle,1,0
servitude,0,1
pacifist,1,0
comrades,1,0
cuss,0,1
reliably,1,0
discretion,1,0
arduous,0,1
lifelong,1,0
unimaginably,0,1
trepidation,1,0
fatty,0,1
repel,0,1
outlaw,0,1
dote,1,0
taboo,0,1
temptation,0,1
wonderous,1,0
undignified,0,1
malign,0,1
extermination,0,1
exorbitant,0,1
clique,0,1
fervor,1,0
zeal,1,0
satirical,0,1
brimstone,0,1
misguided,0,1
vanquish,1,0
stylish,1,0
disconcerting,0,1
runaway,0,1
unequivocal,1,0
subdued,0,1
oppression,0,1
stern,0,1
pragmatic,1,0
assertive,1,0
oversized,0,1
undisputed,1,0
misreading,0,1
elevate,1,0
disputable,0,1
solace,1,0
faze,0,1
plaything,0,1
gauche,0,1
dim,0,1
lifeless,0,1
godlike,1,0
overt,0,1
redeeming,1,0
lewd,0,1
soften,1,0
manic,0,1
mediocre,0,1
infamy,0,1
ample,1,0
diabolical,0,1
insatiable,0,1
phenomenally,1,0
gusto,1,0
hectic,0,1
uncommon,1,0
afloat,1,0
provocative,0,1
drunkard,0,1
indispensable,1,0
grotesque,0,1
tiring,0,1
crook,0,1
sincerity,1,0
oasis,1,0
scarier,0,1
din,0,1
bickering,0,1
adaptive,1,0
fluent,1,0
stormy,0,1
inglorious,0,1
candid,1,0
tempt,1,0
impure,0,1
rehabilitation,1,0
coax,1,0
morality,1,0
sensation,1,0
grate,0,1
discerning,1,0
frazzle,0,1
chronic,0,1
auspicious,1,0
baffled,0,1
eccentric,0,1
chore,0,1
disprove,0,1
dodgey,0,1
dictatorial,0,1
fiend,0,1
distinguished,1,0
whips,0,1
grapple,0,1
monstrous,0,1
taunt,0,1
rot,0,1
barren,0,1
diplomatic,1,0
cliche,0,1
illogical,0,1
majesty,1,0
untouched,1,0
unnatural,0,1
hilariously,1,0
liberally,1,0
cancerous,0,1
insignificantly,0,1
blundering,0,1
traitorous,0,1
bemoaning,0,1
intolerable,0,1
deduce,1,0
epidemic,0,1
counterproductive,0,1
compact,1,0
destitute,0,1
fading,0,1
radically,0,1
salivate,1,0
upheaval,0,1
flaky,0,1
perceptions,1,0
ally,1,0
exalt,1,0
starvation,0,1
scariest,0,1
nauseating,0,1
puzzling,0,1
definitively,1,0
staunchly,1,0
handicapped,0,1
daydream,1,0
haste,0,1
spur,1,0
fixer,1,0
decadence,0,1
scars,0,1
quench,1,0
fuzzy,0,1
harrow,0,1
deservedly,1,0
dwindling,0,1
sensitivity,1,0
impartial,1,0
rusty,0,1
shiver,0,1
plebeian,0,1
scolding,0,1
prideful,0,1
magnetic,1,0
bullies,0,1
preemptive,1,0
shrivel,0,1
inextricable,0,1
renewable,1,0
deluge,0,1
indulgence,1,0
wellbeing,1,0
absurdly,0,1
infidel,0,1
ailment,0,1
obese,0,1
genocide,0,1
atrocity,0,1
disgruntled,0,1
plight,0,1
tiresome,0,1
diabolically,0,1
skeletons,0,1
spank,0,1
oblivious,0,1
decrement,0,1
rosy,1,0
purposeful,1,0
enduring,1,0
dazzling,1,0
heartily,1,0
hale,1,0
intents,0,1
forsake,0,1
famished,0,1
sparingly,1,0
temerity,0,1
seething,0,1
passe,0,1
predominant,1,0
viability,1,0
erudite,1,0
dinky,0,1
reunite,1,0
inflict,0,1
revolting,0,1
misguide,0,1
obscenely,0,1
liberate,1,0
partisan,0,1
jittery,0,1
quarrel,0,1
secretive,0,1
perplexity,0,1
hideous,0,1
torment,0,1
bloodshed,0,1
bask,1,0
harden,0,1
traitor,0,1
discriminatory,0,1
reprimand,0,1
revelatory,1,0
outbursts,0,1
mishap,0,1
imaginative,1,0
avarice,0,1
pariah,0,1
morbidly,0,1
fanfare,1,0
sanctuary,1,0
extravagant,0,1
dazzle,1,0
beacon,1,0
overkill,0,1
soundness,1,0
revival,1,0
viewpoints,0,1
drones,0,1
onslaught,0,1
cohesive,1,0
unreliability,0,1
rife,0,1
outshine,1,0
bewildered,0,1
blasphemous,0,1
infectious,0,1
blur,0,1
demoralizing,0,1
unprecedented,0,1
sparing,1,0
reiterates,0,1
astray,0,1
inconstant,0,1
befriend,1,0
unexplained,0,1
amicably,1,0
astonishing,1,0
tantalizing,1,0
ambiguity,0,1
rectifying,1,0
extremists,0,1
obtuse,0,1
spilling,0,1
illegitimate,0,1
hawkish,0,1
sensational,1,0
veto,0,1
fantastically,1,0
inexcusable,0,1
falter,0,1
honeymoon,1,0
reactionary,0,1
arcane,0,1
suffocate,0,1
punctual,1,0
exile,0,1
deepening,0,1
inequalities,0,1
affirm,1,0
aggrieved,0,1
mirage,0,1
hustler,0,1
scorching,0,1
anarchism,0,1
sublime,1,0
uniform,1,0
purity,1,0
profusely,1,0
swamped,0,1
merciful,1,0
flaunt,0,1
thrift,1,0
brook,1,0
instable,0,1
mellow,1,0
primitive,0,1
stride,1,0
avalanche,0,1
bulky,0,1
continuity,1,0
senseless,0,1
unwillingly,0,1
futility,0,1
withhold,0,1
meddle,0,1
prattle,0,1
recourses,0,1
victorious,1,0
displeasure,0,1
patriotic,1,0
needlessly,0,1
cleanse,1,0
refute,0,1
raving,0,1
paramount,1,0
doldrums,0,1
accolade,1,0
viper,0,1
glossy,1,0
relent,1,0
finagle,0,1
exquisite,1,0
tormented,0,1
rhetoric,0,1
awed,1,0
celebratory,1,0
rift,0,1
nourishing,1,0
derisively,0,1
hardened,0,1
ruthlessly,0,1
hegemony,0,1
tramp,0,1
leakage,0,1
pertinent,1,0
unselfish,1,0
quack,0,1
delude,0,1
craving,1,0
implacable,0,1
insinuate,0,1
condescension,0,1
incessantly,0,1
covenant,1,0
posture,0,1
stupendously,1,0
jobless,0,1
chilly,0,1
lavish,1,0
felon,0,1
inconsequential,0,1
venom,0,1
precarious,0,1
discreet,1,0
reiterated,0,1
apotheosis,1,0
pauper,0,1
gaggle,0,1
naively,0,1
steeply,0,1
foretell,1,0
pout,0,1
liberalism,1,0
overbearing,0,1
bondage,0,1
imperialist,0,1
unravel,0,1
crisp,1,0
murky,0,1
fleer,0,1
escapade,0,1
feverish,0,1
extremism,0,1
fallacious,0,1
delirious,0,1
rascal,0,1
adept,1,0
misdirection,0,1
immaterial,0,1
gestures,0,1
goading,0,1
innuendo,0,1
falsehood,0,1
hospitable,1,0
impregnable,1,0
upbeat,1,0
scarcely,0,1
worthlessly,0,1
shrewd,1,0
rectification,1,0
bravado,0,1
industrious,1,0
renewal,1,0
insurmountable,0,1
scrupulously,1,0
impunity,0,1
acrimony,0,1
goodwill,1,0
fraught,0,1
deceiver,0,1
unconditional,1,0
prevalent,1,0
renaissance,1,0
muddy,0,1
proportionately,0,1
dungeons,0,1
adaptable,1,0
defiance,0,1
oddity,0,1
regal,1,0
shortcoming,0,1
cornerstone,1,0
famine,0,1
egalitarian,1,0
intriguingly,1,0
scant,0,1
growl,0,1
revel,1,0
loath,0,1
assessments,0,1
monotonous,0,1
cannibal,0,1
draconian,0,1
flourishing,1,0
disposition,1,0
selective,1,0
slur,0,1
shrill,0,1
sulk,0,1
deadbeat,0,1
fussy,0,1
gush,1,0
dissuade,0,1
hamstrung,0,1
glaringly,0,1
tangled,0,1
cataclysmic,0,1
aspersions,0,1
diseased,0,1
rue,0,1
kemp,1,0
navigable,1,0
unconvincing,0,1
obviate,1,0
eminence,1,0
prominence,1,0
expulse,0,1
swoon,0,1
painstaking,1,0
distasteful,0,1
spotty,0,1
strides,1,0
puny,0,1
debasement,0,1
extinguish,0,1
entrust,1,0
condescendingly,0,1
tantamount,1,0
obedience,1,0
sully,0,1
fortitude,1,0
shambles,0,1
permissible,1,0
besmirch,0,1
upright,1,0
compulsive,0,1
undid,0,1
belittling,0,1
misgivings,0,1
justly,1,0
substantive,1,0
despot,0,1
gaffe,0,1
idolize,1,0
worthlessness,0,1
assuage,1,0
constraint,0,1
inescapable,0,1
complicit,0,1
befitting,1,0
motionless,0,1
confide,0,1
innocuous,1,0
spurious,0,1
irresponsibly,0,1
merciless,0,1
marvellous,1,0
steadfastly,1,0
despotic,0,1
unyielding,0,1
treacherous,0,1
droop,0,1
convoluted,0,1
imperfectly,0,1
flakey,0,1
durable,1,0
menial,0,1
blindingly,0,1
unsettle,0,1
illusory,0,1
deprecate,0,1
relapse,0,1
unwisely,0,1
coherence,1,0
battered,0,1
banal,0,1
hotheaded,0,1
banishment,0,1
enrichment,1,0
potent,1,0
aspirations,1,0
fabrication,0,1
infidels,0,1
unspecified,0,1
impugn,0,1
vigorous,1,0
competitiveness,1,0
overreach,0,1
flagrant,0,1
shimmer,1,0
ax,0,1
temperance,1,0
commendable,1,0
accursed,0,1
insistence,1,0
instigate,0,1
aver,1,0
scoff,0,1
denunciation,0,1
scoundrel,0,1
aloof,0,1
demoralize,0,1
obedient,1,0
adulation,1,0
sporadic,0,1
disingenuously,0,1
intrigue,0,1
narrower,0,1
watchdog,0,1
backwardness,0,1
willful,1,0
stalemate,0,1
shunned,0,1
kingmaker,1,0
impartiality,1,0
lawfully,1,0
nourishment,1,0
imminently,0,1
entrap,0,1
rumbling,0,1
wilt,0,1
impetuous,0,1
disarray,0,1
smokescreen,0,1
roadblocks,0,1
laud,1,0
goodly,1,0
wanton,0,1
fragmented,0,1
unsteady,0,1
uncivilized,0,1
fanciful,0,1
scheming,0,1
meticulously,1,0
fidget,0,1
mesmerizing,1,0
stifling,0,1
mystify,0,1
miraculous,1,0
wane,0,1
infest,0,1
fulfillment,1,0
judgments,0,1
archaic,0,1
perceptive,1,0
flimsy,0,1
embroiled,0,1
squabbling,0,1
tingle,1,0
amity,1,0
diatribe,0,1
wail,0,1
staunch,1,0
downright,1,0
vehemently,0,1
pledges,1,0
farcical,0,1
heathen,0,1
embellish,1,0
profane,0,1
fleeting,0,1
grandiose,0,1
outburst,0,1
pundits,1,0
instructive,1,0
hardball,0,1
persecution,0,1
unfaithful,0,1
levity,1,0
seethe,0,1
deceivers,0,1
worthiness,1,0
righteousness,1,0
hamstring,0,1
disorient,0,1
pointlessly,0,1
curt,0,1
remunerate,1,0
pretense,0,1
insinuation,0,1
intrude,0,1
affluent,1,0
reconcile,1,0
clumsy,0,1
dogged,0,1
fashionably,1,0
AML,0,1
ATH,1,0
ATL,0,1
ALT,0,1
CMC,1,0
FIAT,1,0
MCAP,1,0
BUIDL,0,1
FOMO,1,0
HODL,1,0
BTD,0,1
BTFD,0,1
DYOR,0,1
